ISO;Year;Poverty; Real GDP 
PRY;2014;2,2; 76 843 059 120 
PRY;2015;1,7; 79 115 424 976 
PRY;2016;1,5; 82 492 091 752 
PRY;2017;0,9; 86 460 026 414 
PRY;2018;1,3; 89 230 422 105 
PRY;2019;0,9; 88 871 845 103 
PSE;1997;0; 11 623 807 675 
PSE;1998;0; 13 289 987 940 
PSE;1999;0; 14 390 455 998 
PSE;2000;0; 13 159 182 167 
PSE;2001;0; 11 933 978 209 
PSE;2002;0; 10 443 520 781 
PSE;2003;0; 11 907 270 766 
PSE;2004;0,8; 14 517 968 320 
PSE;2005;0,7; 16 157 141 482 
PSE;2006;0,3; 15 996 126 502 
PSE;2007;1,5; 16 602 104 807 
PSE;2008;0; 17 835 505 431 
PSE;2009;0,3; 19 368 197 963 
PSE;2010;0,2; 20 487 168 884 
PSE;2011;0,2; 22 454 102 733 
PSE;2012;0; 23 823 007 353 
PSE;2013;0; 24 942 347 997 
PSE;2014;0; 24 902 972 348 
PSE;2015;0; 25 829 686 576 
PSE;2016;0,8; 28 119 389 833 
PSE;2017;0; 28 518 507 331 
PSE;2018;0; 28 868 451 483 
PSE;2019;0; 29 261 838 253 
PYF;1985;0; -   
PYF;1986;0; -   
PYF;1987;0; -   
PYF;1988;0; -   
PYF;1989;0; -   
PYF;1990;0; -   
PYF;1991;0; -   
PYF;1992;0; -   
PYF;1993;0; -   
PYF;1994;0; -   
PYF;1995;0; -   
PYF;1996;0; -   
PYF;1997;0; -   
PYF;1998;0; -   
PYF;1999;0; -   
PYF;2000;0; -   
PYF;2001;0; -   
PYF;2002;0; -   
PYF;2003;0; -   
PYF;2004;0; -   
PYF;2005;0; -   
PYF;2006;0; -   
PYF;2007;0; -   
PYF;2008;0; -   
PYF;2009;0; -   
PYF;2010;0; -   
PYF;2011;0; -   
PYF;2012;0; -   
PYF;2013;0; -   
PYF;2014;0; -   
PYF;2015;0; -   
PYF;2016;0; -   
PYF;2017;0; -   
PYF;2018;0; -   
PYF;2019;0; -   
QAT;1985;0; -   
QAT;1986;0; -   
QAT;1987;0; -   
QAT;1988;0; -   
QAT;1989;0; -   
QAT;1990;0; -   
QAT;1991;0; -   
QAT;1992;0; -   
QAT;1993;0; -   
QAT;1994;0; -   
QAT;1995;0; -   
QAT;1996;0; -   
QAT;1997;0; -   
QAT;1998;0; -   
QAT;1999;0; -   
QAT;2000;0; 51 287 677 758 
QAT;2001;0; 53 286 967 171 
QAT;2002;0; 57 114 117 980 
QAT;2003;0; 59 238 739 567 
QAT;2004;0; 70 623 782 773 
QAT;2005;0; 75 915 452 247 
QAT;2006;0; 95 782 712 602 
QAT;2007;0; 113 009 862 580 
QAT;2008;0; 132 971 423 352 
QAT;2009;0; 148 870 232 869 
QAT;2010;0; 178 037 382 447 
QAT;2011;0; 201 850 196 427 
QAT;2012;0; 211 397 734 624 
QAT;2013;0; 223 143 078 678 
QAT;2014;0; 235 046 251 899 
QAT;2015;0; 246 218 812 864 
QAT;2016;0; 253 763 429 745 
QAT;2017;0; 249 963 056 689 
QAT;2018;0; 253 049 780 991 
QAT;2019;0; 254 791 373 232 
ROU;1985;0; -   
ROU;1986;0; -   
ROU;1987;0; -   
ROU;1988;0; -   
ROU;1989;0; -   
ROU;1990;0; 308 641 764 641 
ROU;1991;0; 268 770 771 082 
ROU;1992;0; 245 207 023 569 
ROU;1993;0; 248 955 833 133 
ROU;1994;0; 258 744 633 914 
ROU;1995;0; 274 873 510 383 
ROU;1996;0; 285 614 748 288 
ROU;1997;0; 271 765 109 954 
ROU;1998;0; 266 248 786 679 
ROU;1999;0; 265 245 932 120 
ROU;2000;0; 271 774 333 325 
ROU;2001;0; 285 955 888 348 
ROU;2002;0; 302 263 928 785 
ROU;2003;0; 309 340 372 681 
ROU;2004;0; 341 598 736 354 
ROU;2005;0; 357 545 071 107 
ROU;2006;6,6; 386 251 689 378 
ROU;2007;4,9; 414 192 393 994 
ROU;2008;3,7; 452 743 215 089 
ROU;2009;2,8; 427 763 586 257 
ROU;2010;3,8; 411 075 518 036 
ROU;2011;4,9; 418 910 895 739 
ROU;2012;5,6; 427 459 464 317 
ROU;2013;6; 443 578 799 583 
ROU;2014;6,5; 459 586 332 644 
ROU;2015;4,6; 473 161 014 831 
ROU;2016;2,8; 495 413 766 700 
ROU;2017;3,1; 531 675 322 361 
ROU;2018;2,4; 555 465 261 066 
ROU;2019;0; 578 729 592 304 
ROU;2020;;
RUS;1985;0; -   
RUS;1986;0; -   
RUS;1987;0; -   
RUS;1988;0; -   
RUS;1989;0; -   
RUS;1990;0; 3 178 789 510 692 
RUS;1991;0; 3 018 357 928 804 
RUS;1992;0; 2 579 758 111 413 
RUS;1993;3,7; 2 356 130 738 812 
RUS;1994;0; 2 059 970 854 379 
RUS;1995;0; 1 974 615 376 879 
RUS;1996;4,8; 1 900 467 198 324 
RUS;1997;1,6; 1 927 072 138 995 
RUS;1998;2,4; 1 824 938 055 136 
RUS;1999;4,5; 1 941 732 533 806 
RUS;2000;3,1; 2 135 907 084 570 
RUS;2001;1,8; 2 244 839 440 007 
RUS;2002;1,1; 2 350 346 712 052 
RUS;2003;1,1; 2 521 920 901 963 
RUS;2004;1; 2 703 497 892 226 
RUS;2005;0,8; 2 876 520 823 211 
RUS;2006;0,5; 3 112 397 494 086 
RUS;2007;0,2; 3 376 950 589 149 
RUS;2008;0,1; 3 552 550 981 879 
RUS;2009;0,1; 3 275 452 221 521 
RUS;2010;0,1; 3 422 847 571 490 
RUS;2011;0; 3 570 031 016 049 
RUS;2012;0; 3 713 692 139 974 
RUS;2013;0; 3 778 883 114 349 
RUS;2014;0; 3 806 705 792 055 
RUS;2015;0; 3 731 610 175 004 
RUS;2016;0; 3 738 837 933 428 
RUS;2017;0; 3 807 101 264 909 
RUS;2018;0; 3 913 975 940 441 
RUS;2019;0; 3 993 546 395 727 
RUS;2020;;
RWA;1985;0; -   
RWA;1986;0; -   
RWA;1987;0; -   
RWA;1988;0; -   
RWA;1989;0; -   
RWA;1990;0; 6 827 017 900 
RWA;1991;0; 6 655 360 751 
RWA;1992;0; 7 046 211 802 
RWA;1993;0; 6 474 856 198 
RWA;1994;0; 3 221 366 110 
RWA;1995;0; 4 356 062 632 
RWA;1996;0; 4 911 273 122 
RWA;1997;0; 5 591 472 293 
RWA;1998;0; 6 086 802 343 
RWA;1999;0; 6 351 693 184 
RWA;2000;78; 6 883 388 227 
RWA;2001;0; 7 467 413 716 
RWA;2002;0; 8 452 520 360 
RWA;2003;0; 8 638 675 755 
RWA;2004;0; 9 282 056 653 
RWA;2005;69,1; 10 152 518 591 
RWA;2006;0; 11 089 299 387 
RWA;2007;0; 11 935 776 793 
RWA;2008;0; 13 267 957 874 
RWA;2009;0; 14 096 974 369 
RWA;2010;63,2; 15 130 938 961 
RWA;2011;0; 16 335 120 522 
RWA;2012;0; 17 746 719 989 
RWA;2013;57,9; 18 584 339 297 
RWA;2014;0; 19 730 466 482 
RWA;2015;0; 21 477 963 189 
RWA;2016;56,5; 22 760 357 451 
RWA;2017;0; 23 665 375 199 
RWA;2018;0; 25 695 728 207 
RWA;2019;0; 28 126 719 464 
SAU;1985;0; -   
SAU;1986;0; -   
SAU;1987;0; -   
SAU;1988;0; -   
SAU;1989;0; -   
SAU;1990;0; 671 957 523 621 
SAU;1991;0; 772 804 104 081 
SAU;1992;0; 803 619 978 155 
SAU;1993;0; 792 660 679 580 
SAU;1994;0; 797 089 434 798 
SAU;1995;0; 798 779 992 521 
SAU;1996;0; 819 847 209 484 
SAU;1997;0; 828 896 535 808 
SAU;1998;0; 852 879 517 500 
SAU;1999;0; 820 783 228 711 
SAU;2000;0; 866 955 700 954 
SAU;2001;0; 856 459 088 011 
SAU;2002;0; 832 314 012 619 
SAU;2003;0; 925 883 264 838 
SAU;2004;0; 999 569 144 344 
SAU;2005;0; 1 055 283 630 310 
SAU;2006;0; 1 084 709 182 567 
SAU;2007;0; 1 104 745 174 020 
SAU;2008;0; 1 173 789 236 916 
SAU;2009;0; 1 149 617 991 563 
SAU;2010;0; 1 207 552 806 616 
SAU;2011;0; 1 328 270 007 752 
SAU;2012;0; 1 400 148 607 374 
SAU;2013;0; 1 437 942 184 781 
SAU;2014;0; 1 490 462 759 902 
SAU;2015;0; 1 551 667 254 880 
SAU;2016;0; 1 577 589 792 197 
SAU;2017;0; 1 565 891 922 037 
SAU;2018;0; 1 604 007 466 124 
SAU;2019;0; 1 609 323 719 956 
SDN;1985;0; -   
SDN;1986;0; -   
SDN;1987;0; -   
SDN;1988;0; -   
SDN;1989;0; -   
SDN;1990;0; 76 223 793 935 
SDN;1991;0; 81 948 894 974 
SDN;1992;0; 87 339 379 691 
SDN;1993;0; 91 329 696 893 
SDN;1994;0; 92 248 682 097 
SDN;1995;0; 97 780 920 727 
SDN;1996;0; 103 568 695 414 
SDN;1997;0; 114 512 526 358 
SDN;1998;0; 119 446 303 255 
SDN;1999;0; 123 154 030 794 
SDN;2000;0; 130 969 222 740 
SDN;2001;0; 139 482 694 259 
SDN;2002;0; 147 860 682 587 
SDN;2003;0; 157 159 357 261 
SDN;2004;0; 165 238 744 613 
SDN;2005;0; 174 564 018 800 
SDN;2006;0; 185 965 513 629 
SDN;2007;0; 196 631 145 821 
SDN;2008;0; 204 195 044 063 
SDN;2009;15,7; 198 543 528 914 
SDN;2010;0; 206 203 818 640 
SDN;2011;0; 199 577 392 752 
SDN;2012;0; 165 639 878 988 
SDN;2013;0; 168 878 378 192 
SDN;2014;12,2; 176 750 440 364 
SDN;2015;0; 180 126 686 430 
SDN;2016;0; 186 372 835 393 
SDN;2017;0; 187 694 696 442 
SDN;2018;0; 182 662 731 984 
SDN;2019;0; 178 683 879 115 
SEN;1985;0; -   
SEN;1986;0; -   
SEN;1987;0; -   
SEN;1988;0; -   
SEN;1989;0; -   
SEN;1990;0; 18 610 932 096 
SEN;1991;68,4; 19 105 975 940 
SEN;1992;0; 19 358 219 346 
SEN;1993;0; 19 621 532 363 
SEN;1994;57,4; 19 612 208 025 
SEN;1995;0; 20 684 718 264 
SEN;1996;0; 21 102 544 858 
SEN;1997;0; 21 745 244 183 
SEN;1998;0; 23 027 882 913 
SEN;1999;0; 24 474 795 780 
SEN;2000;0; 25 426 182 724 
SEN;2001;49,5; 26 522 267 695 
SEN;2002;0; 26 540 487 584 
SEN;2003;0; 28 025 149 440 
SEN;2004;0; 29 326 439 505 
SEN;2005;38,3; 30 590 478 999 
SEN;2006;0; 31 303 473 007 
SEN;2007;0; 32 188 459 503 
SEN;2008;0; 33 380 452 577 
SEN;2009;0; 34 299 117 510 
SEN;2010;0; 35 462 162 599 
SEN;2011;38,5; 35 935 260 147 
SEN;2012;0; 37 373 747 012 
SEN;2013;0; 38 275 345 782 
SEN;2014;0; 40 657 631 795 
SEN;2015;0; 43 246 320 959 
SEN;2016;0; 45 995 086 774 
SEN;2017;0; 49 402 166 473 
SEN;2018;0; 52 469 666 065 
SEN;2019;0; 54 779 594 231 
SGP;1985;0; -   
SGP;1986;0; -   
SGP;1987;0; -   
SGP;1988;0; -   
SGP;1989;0; -   
SGP;1990;0; 114 000 301 089 
SGP;1991;0; 121 625 214 092 
SGP;1992;0; 129 700 750 771 
SGP;1993;0; 144 568 055 668 
SGP;1994;0; 160 611 709 516 
SGP;1995;0; 172 177 210 136 
SGP;1996;0; 185 041 223 074 
SGP;1997;0; 200 436 498 374 
SGP;1998;0; 196 036 159 933 
SGP;1999;0; 207 257 286 241 
SGP;2000;0; 225 991 576 497 
SGP;2001;0; 223 575 690 645 
SGP;2002;0; 232 327 806 420 
SGP;2003;0; 242 865 683 794 
SGP;2004;0; 266 714 102 266 
SGP;2005;0; 286 341 682 873 
SGP;2006;0; 312 127 162 974 
SGP;2007;0; 340 287 690 791 
SGP;2008;0; 346 645 100 377 
SGP;2009;0; 347 064 481 124 
SGP;2010;0; 397 477 814 728 
SGP;2011;0; 422 669 445 140 
SGP;2012;0; 441 527 302 937 
SGP;2013;0; 462 885 297 183 
SGP;2014;0; 481 113 732 816 
SGP;2015;0; 495 491 916 195 
SGP;2016;0; 511 987 012 822 
SGP;2017;0; 535 130 768 667 
SGP;2018;0; 553 846 804 627 
SGP;2019;0; 561 297 248 688 
SGP;2020;;
SHN;1985;;
SHN;1986;;
SHN;1987;;
SHN;1988;;
SHN;1989;;
SHN;1990;;
SHN;1991;;
SHN;1992;;
SHN;1993;;
SHN;1994;;
SHN;1995;;
SHN;1996;;
SHN;1997;;
SHN;1998;;
SHN;1999;;
SHN;2000;;
SHN;2001;;
SHN;2002;;
SHN;2003;;
SHN;2004;;
SHN;2005;;
SHN;2006;;
SHN;2007;;
SHN;2008;;
SHN;2009;;
SHN;2010;;
SHN;2011;;
SHN;2012;;
SHN;2013;;
SHN;2014;;
SHN;2015;;
SHN;2016;;
SHN;2017;;
SHN;2018;;
SHN;2019;;
SLB;1985;0; -   
SLB;1986;0; -   
SLB;1987;0; -   
SLB;1988;0; -   
SLB;1989;0; -   
SLB;1990;0; 722 912 156 
SLB;1991;0; 766 286 885 
SLB;1992;0; 863 639 055 
SLB;1993;0; 898 178 191 
SLB;1994;0; 970 951 348 
SLB;1995;0; 1 068 946 107 
SLB;1996;0; 1 086 135 352 
SLB;1997;0; 1 076 175 229 
SLB;1998;0; 1 090 151 531 
SLB;1999;0; 1 084 850 175 
SLB;2000;0; 929 986 326 
SLB;2001;0; 855 927 992 
SLB;2002;0; 831 991 567 
SLB;2003;0; 886 290 303 
SLB;2004;0; 945 247 805 
SLB;2005;48,6; 997 618 775 
SLB;2006;0; 1 046 134 213 
SLB;2007;0; 1 092 721 885 
SLB;2008;0; 1 156 177 507 
SLB;2009;0; 1 185 736 582 
SLB;2010;0; 1 287 908 167 
SLB;2011;0; 1 381 565 453 
SLB;2012;24,7; 1 407 268 996 
SLB;2013;0; 1 482 291 213 
SLB;2014;0; 1 497 873 986 
SLB;2015;0; 1 519 079 410 
SLB;2016;0; 1 608 399 223 
SLB;2017;0; 1 694 345 445 
SLB;2018;0; 1 761 174 658 
SLB;2019;0; 1 782 380 081 
SLE;1985;0; -   
SLE;1986;0; -   
SLE;1987;0; -   
SLE;1988;0; -   
SLE;1989;72,9; -   
SLE;1990;0; 6 277 236 799 
SLE;1991;0; 6 424 874 938 
SLE;1992;0; 5 203 319 272 
SLE;1993;0; 5 274 841 465 
SLE;1994;0; 5 172 120 028 
SLE;1995;0; 4 758 363 186 
SLE;1996;0; 4 841 816 378 
SLE;1997;0; 4 557 258 859 
SLE;1998;0; 4 638 606 580 
SLE;1999;0; 4 546 795 308 
SLE;2000;0; 4 849 281 228 
SLE;2001;0; 4 541 572 262 
SLE;2002;0; 5 741 333 785 
SLE;2003;73; 6 276 031 146 
SLE;2004;0; 6 690 120 221 
SLE;2005;0; 6 991 516 537 
SLE;2006;0; 7 286 832 202 
SLE;2007;0; 7 874 015 718 
SLE;2008;0; 8 299 077 544 
SLE;2009;0; 8 563 656 387 
SLE;2010;0; 9 021 509 368 
SLE;2011;54,7; 9 591 221 748 
SLE;2012;0; 11 047 338 886 
SLE;2013;0; 13 335 880 011 
SLE;2014;0; 13 943 565 706 
SLE;2015;0; 11 071 362 577 
SLE;2016;0; 11 741 786 062 
SLE;2017;0; 12 234 073 368 
SLE;2018;43; 12 657 935 335 
SLE;2019;0; 13 323 013 789 
SLV;1985;0; -   
SLV;1986;0; -   
SLV;1987;0; -   
SLV;1988;0; -   
SLV;1989;18,2; -   
SLV;1990;0; 27 865 492 759 
SLV;1991;20,9; 28 281 827 622 
SLV;1992;0; 30 267 767 182 
SLV;1993;0; 32 028 841 389 
SLV;1994;0; 33 531 654 397 
SLV;1995;12,7; 35 119 070 212 
SLV;1996;14,5; 35 404 048 086 
SLV;1997;0; 36 515 016 518 
SLV;1998;20,3; 37 483 496 012 
SLV;1999;16,5; 38 293 901 841 
SLV;2000;12,4; 38 725 821 432 
SLV;2001;13,6; 39 066 459 047 
SLV;2002;14,1; 39 680 942 588 
SLV;2003;15,1; 40 302 105 298 
SLV;2004;11; 40 660 554 031 
SLV;2005;10,6; 41 762 616 904 
SLV;2006;7,1; 43 577 124 462 
SLV;2007;4,7; 44 387 530 291 
SLV;2008;7; 45 331 519 500 
SLV;2009;6,8; 44 385 303 902 
SLV;2010;5,7; 45 320 387 551 
SLV;2011;4,7; 47 050 292 303 
SLV;2012;4,2; 48 374 994 140 
SLV;2013;3,4; 49 454 793 117 
SLV;2014;3,1; 50 300 821 180 
SLV;2015;2; 51 507 524 366 
SLV;2016;2,3; 52 818 867 866 
SLV;2017;1,9; 54 005 533 545 
SLV;2018;1,5; 55 319 103 433 
SLV;2019;1,3; 56 637 126 101 
SOM;1985;0; -   
SOM;1986;0; -   
SOM;1987;0; -   
SOM;1988;0; -   
SOM;1989;0; -   
SOM;1990;0; -   
SOM;1991;0; -   
SOM;1992;0; -   
SOM;1993;0; -   
SOM;1994;0; -   
SOM;1995;0; -   
SOM;1996;0; -   
SOM;1997;0; -   
SOM;1998;0; -   
SOM;1999;0; -   
SOM;2000;0; -   
SOM;2001;0; -   
SOM;2002;0; -   
SOM;2003;0; -   
SOM;2004;0; -   
SOM;2005;0; -   
SOM;2006;0; -   
SOM;2007;0; -   
SOM;2008;0; -   
SOM;2009;0; -   
SOM;2010;0; -   
SOM;2011;0; -   
SOM;2012;0; -   
SOM;2013;0; 9 563 837 224 
SOM;2014;0; 10 269 693 677 
SOM;2015;0; 11 688 069 694 
SOM;2016;0; 12 461 863 365 
SOM;2017;68,6; 12 655 433 780 
SOM;2018;0; 13 490 419 415 
SOM;2019;0; 14 524 068 878 
SPM;1985;;
SPM;1986;;
SPM;1987;;
SPM;1988;;
SPM;1989;;
SPM;1990;;
SPM;1991;;
SPM;1992;;
SPM;1993;;
SPM;1994;;
SPM;1995;;
SPM;1996;;
SPM;1997;;
SPM;1998;;
SPM;1999;;
SPM;2000;;
SPM;2001;;
SPM;2002;;
SPM;2003;;
SPM;2004;;
SPM;2005;;
SPM;2006;;
SPM;2007;;
SPM;2008;;
SPM;2009;;
SPM;2010;;
SPM;2011;;
SPM;2012;;
SPM;2013;;
SPM;2014;;
SPM;2015;;
SPM;2016;;
SPM;2017;;
SPM;2018;;
SPM;2019;;
SRB;1992;0; -   
SRB;1993;0; -   
SRB;1994;0; -   
SRB;1995;0; 59 113 201 598 
SRB;1996;0; 62 816 101 399 
SRB;1997;0; 67 343 496 427 
SRB;1998;0; 69 593 360 052 
SRB;1999;0; 63 034 769 333 
SRB;2000;0; 66 899 943 570 
SRB;2001;0; 71 501 840 006 
SRB;2002;0; 76 063 947 199 
SRB;2003;0; 79 401 448 384 
SRB;2004;0; 86 569 967 508 
SRB;2005;0; 91 357 587 214 
SRB;2006;0; 96 023 941 047 
SRB;2007;0; 102 207 427 269 
SRB;2008;0; 107 987 846 631 
SRB;2009;0; 105 037 886 482 
SRB;2010;0; 105 805 760 230 
SRB;2011;0; 107 960 258 260 
SRB;2012;5,3; 107 224 463 358 
SRB;2013;5,8; 110 326 077 573 
SRB;2014;6,9; 108 572 433 184 
SRB;2015;6,6; 110 533 315 673 
SRB;2016;6,4; 114 223 566 321 
SRB;2017;5,4; 116 623 590 602 
SRB;2018;0; 121 865 962 456 
SRB;2019;0; 127 144 872 890 
SRB;2020;;
SSD;1999;0; -   
SSD;2000;0; -   
SSD;2001;0; -   
SSD;2002;0; -   
SSD;2003;0; -   
SSD;2004;0; -   
SSD;2005;0; -   
SSD;2006;0; -   
SSD;2007;0; -   
SSD;2008;0; -   
SSD;2009;44,7; -   
SSD;2010;0; -   
SSD;2011;0; -   
SSD;2012;0; -   
SSD;2013;0; -   
SSD;2014;0; -   
SSD;2015;0; -   
SSD;2016;76,4; -   
SSD;2017;0; -   
SSD;2018;0; -   
SSD;2019;0; -   
STP;1985;0; -   
STP;1986;0; -   
STP;1987;0; -   
STP;1988;0; -   
STP;1989;0; -   
STP;1990;0; -   
STP;1991;0; -   
STP;1992;0; -   
STP;1993;0; -   
STP;1994;0; -   
STP;1995;0; -   
STP;1996;0; -   
STP;1997;0; -   
STP;1998;0; -   
STP;1999;0; -   
STP;2000;31,4; -   
STP;2001;0; 374 807 360 
STP;2002;0; 383 716 075 
STP;2003;0; 408 939 562 
STP;2004;0; 424 611 042 
STP;2005;0; 454 731 988 
STP;2006;0; 496 183 729 
STP;2007;0; 512 327 588 
STP;2008;0; 554 267 617 
STP;2009;0; 567 715 714 
STP;2010;34,6; 605 593 614 
STP;2011;0; 632 228 844 
STP;2012;0; 652 093 326 
STP;2013;0; 683 490 267 
STP;2014;0; 728 258 435 
STP;2015;0; 756 743 084 
STP;2016;0; 788 259 685 
STP;2017;35,6; 818 599 650 
STP;2018;0; 842 709 611 
STP;2019;0; 861 340 705 
SUR;1985;0; -   
SUR;1986;0; -   
SUR;1987;0; -   
SUR;1988;0; -   
SUR;1989;0; -   
SUR;1990;0; 5 627 354 271 
SUR;1991;0; 5 779 292 787 
SUR;1992;0; 5 802 409 959 
SUR;1993;0; 5 413 648 599 
SUR;1994;0; 5 597 712 592 
SUR;1995;0; 5 597 712 592 
SUR;1996;0; 5 653 689 786 
SUR;1997;0; 5 975 949 973 
SUR;1998;0; 6 113 396 921 
SUR;1999;21,1; 6 027 809 335 
SUR;2000;0; 6 154 393 263 
SUR;2001;0; 6 412 877 806 
SUR;2002;0; 6 592 438 429 
SUR;2003;0; 7 007 762 013 
SUR;2004;0; 7 603 421 797 
SUR;2005;0; 7 945 575 793 
SUR;2006;0; 8 405 906 190 
SUR;2007;0; 8 835 573 058 
SUR;2008;0; 9 201 666 793 
SUR;2009;0; 9 478 977 332 
SUR;2010;0; 9 968 929 097 
SUR;2011;0; 10 552 048 412 
SUR;2012;0; 10 835 935 420 
SUR;2013;0; 11 153 801 263 
SUR;2014;0; 11 182 299 563 
SUR;2015;0; 10 800 860 589 
SUR;2016;0; 10 269 913 345 
SUR;2017;0; 10 430 862 510 
SUR;2018;0; 10 947 009 830 
SUR;2019;0; 11 067 259 206 
SVK;1985;0; -   
SVK;1986;0; -   
SVK;1987;0; -   
SVK;1988;0; -   
SVK;1989;0; -   
SVK;1990;0; -   
SVK;1991;0; -   
SVK;1992;0; 62 044 007 947 
SVK;1993;0; 63 223 668 305 
SVK;1994;0; 67 147 031 424 
SVK;1995;0; 71 070 765 017 
SVK;1996;0; 75 775 576 079 
SVK;1997;0; 80 265 914 076 
SVK;1998;0; 83 537 631 532 
SVK;1999;0; 83 449 150 717 
SVK;2000;0; 84 422 609 321 
SVK;2001;0; 87 169 539 104 
SVK;2002;0; 91 100 399 441 
SVK;2003;0; 96 110 086 947 
SVK;2004;0,1; 101 183 622 669 
SVK;2005;0,2; 107 885 481 878 
SVK;2006;0,2; 117 048 386 077 
SVK;2007;0,3; 129 727 101 145 
SVK;2008;0,4; 136 959 240 788 
SVK;2009;0,4; 129 487 383 222 
SVK;2010;0,5; 137 636 394 539 
SVK;2011;0,4; 141 266 414 645 
SVK;2012;0,3; 143 185 132 956 
SVK;2013;0,3; 144 122 659 513 
SVK;2014;0,6; 148 049 099 513 
SVK;2015;0,7; 155 770 822 081 
SVK;2016;1,3; 158 779 817 149 
SVK;2017;0; 163 511 752 735 
SVK;2018;0,2; 169 716 059 936 
SVK;2019;0; 174 137 790 106 
SVK;2020;;
SVN;1990;0; -   
SVN;1991;0; -   
SVN;1992;0; -   
SVN;1993;0; -   
SVN;1994;0; -   
SVN;1995;0; 42 743 103 190 
SVN;1996;0; 44 112 167 268 
SVN;1997;0; 46 339 740 604 
SVN;1998;0; 47 859 390 044 
SVN;1999;0; 50 411 571 738 
SVN;2000;0; 52 262 871 957 
SVN;2001;0; 53 943 938 766 
SVN;2002;0; 55 834 996 435 
SVN;2003;0; 57 487 857 660 
SVN;2004;0; 59 993 864 199 
SVN;2005;0,1; 62 272 414 749 
SVN;2006;0,1; 65 850 834 860 
SVN;2007;0; 70 447 328 991 
SVN;2008;0; 72 919 918 592 
SVN;2009;0; 67 415 603 899 
SVN;2010;0; 68 321 500 047 
SVN;2011;0; 68 909 972 074 
SVN;2012;0; 67 091 135 564 
SVN;2013;0; 66 400 578 064 
SVN;2014;0; 68 238 651 529 
SVN;2015;0; 69 746 781 415 
SVN;2016;0; 71 972 995 814 
SVN;2017;0; 75 438 769 515 
SVN;2018;0; 78 775 065 367 
SVN;2019;0; 81 335 673 552 
SVN;2020;;
SWE;1985;0; -   
SWE;1986;0; -   
SWE;1987;0,2; -   
SWE;1988;0; -   
SWE;1989;0; -   
SWE;1990;0; 292 342 589 048 
SWE;1991;0; 288 992 416 447 
SWE;1992;0,2; 285 644 171 233 
SWE;1993;0; 279 743 858 473 
SWE;1994;0; 290 737 716 124 
SWE;1995;0,2; 302 178 806 162 
SWE;1996;0; 306 951 588 675 
SWE;1997;0; 316 376 618 833 
SWE;1998;0; 330 018 260 897 
SWE;1999;0; 344 034 744 145 
SWE;2000;0; 360 432 640 290 
SWE;2001;0; 365 657 106 430 
SWE;2002;0; 373 690 304 417 
SWE;2003;0,3; 382 321 842 643 
SWE;2004;0,4; 398 902 591 003 
SWE;2005;1; 410 306 431 199 
SWE;2006;0,3; 429 438 090 954 
SWE;2007;0,4; 444 207 419 292 
SWE;2008;0,6; 442 206 001 646 
SWE;2009;0,4; 423 015 187 266 
SWE;2010;0,5; 448 193 503 870 
SWE;2011;0,5; 462 514 779 856 
SWE;2012;0,5; 459 793 784 274 
SWE;2013;0,6; 465 255 103 187 
SWE;2014;0,5; 477 620 645 295 
SWE;2015;0,4; 499 062 380 985 
SWE;2016;0,3; 509 395 932 462 
SWE;2017;0,2; 522 476 835 542 
SWE;2018;0,7; 532 665 253 199 
SWE;2019;0; 543 245 028 479 
SWE;2020;;
SWZ;1985;0; -   
SWZ;1986;0; -   
SWZ;1987;0; -   
SWZ;1988;0; -   
SWZ;1989;0; -   
SWZ;1990;0; 4 192 567 424 
SWZ;1991;0; 4 266 372 389 
SWZ;1992;0; 4 404 014 389 
SWZ;1993;0; 4 540 808 103 
SWZ;1994;82,1; 4 649 818 876 
SWZ;1995;0; 4 874 202 933 
SWZ;1996;0; 5 061 472 424 
SWZ;1997;0; 5 218 520 061 
SWZ;1998;0; 5 354 412 380 
SWZ;1999;0; 5 512 414 408 
SWZ;2000;48,9; 5 609 442 480 
SWZ;2001;0; 5 668 608 910 
SWZ;2002;0; 5 916 899 598 
SWZ;2003;0; 6 146 487 940 
SWZ;2004;0; 6 369 231 390 
SWZ;2005;0; 6 751 307 349 
SWZ;2006;0; 7 155 856 950 
SWZ;2007;0; 7 473 246 081 
SWZ;2008;0; 7 534 651 047 
SWZ;2009;43; 7 652 572 017 
SWZ;2010;0; 7 942 891 848 
SWZ;2011;0; 8 121 386 878 
SWZ;2012;0; 8 559 668 135 
SWZ;2013;0; 8 890 175 222 
SWZ;2014;0; 8 972 252 035 
SWZ;2015;0; 9 172 107 215 
SWZ;2016;29,2; 9 269 570 962 
SYC;1985;0; -   
SYC;1986;0; -   
SYC;1987;0; -   
SYC;1988;0; -   
SYC;1989;0; -   
SYC;1990;0; 1 017 049 252 
SYC;1991;0; 1 045 124 145 
SYC;1992;0; 1 119 970 363 
SYC;1993;0; 1 189 371 004 
SYC;1994;0; 1 179 871 533 
SYC;1995;0; 1 170 130 014 
SYC;1996;0; 1 227 671 454 
SYC;1997;0; 1 374 520 062 
SYC;1998;0; 1 490 026 461 
SYC;1999;0; 1 517 919 855 
SYC;2000;0; 1 540 906 304 
SYC;2001;0; 1 505 909 814 
SYC;2002;0; 1 524 173 959 
SYC;2003;0; 1 434 443 894 
SYC;2004;0; 1 393 555 736 
SYC;2005;0; 1 519 056 041 
SYC;2006;0; 1 661 940 395 
SYC;2007;0; 1 835 138 451 
